Geneid	G10	G11	G15	G16	G3	G4	G5	G8	G9	KP0B	KP0	KP1B	KP1	KP2B	KP2	KP4B	KP4	KP6B	KP6	WP2	WP6
Gm7094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4956	2	0	0	0	8	4	0	0	3	1	1	7	0	5	0	0	0	2	0	0	0
Gm21909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1a	0	0	8	1	2	1	0	0	2	3	0	0	0	4	0	13	0	17	5	0	2
Gm16329	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gm16327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdc1b	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm16328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnq5	2	1	2	2	1	12	0	1	4	0	0	0	0	0	1	0	0	0	0	2	6
Gm36949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7658	40	7	14	23	86	20	34	62	32	42	11	18	25	25	15	18	19	52	42	56	42
Gm38243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rims1	11	0	3	0	3	5	1	2	18	14	0	12	4	0	4	3	1	0	1	0	6
Gm26866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933415F23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6420	0	0	0	0	1	3	0	0	0	1	3	1	0	0	0	0	0	4	0	0	4
Mir30a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27028	11	0	9	9	0	19	17	3	18	5	0	5	3	6	4	11	4	5	5	7	6
Mir30c-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29107	4	0	0	1	0	0	0	2	5	2	0	6	0	0	0	1	0	0	0	0	0
Gm20954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ogfrl1	168	66	8	35	19	69	38	256	176	167	120	163	115	107	118	64	25	104	94	241	189
Gm7784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3gat2	45	0	32	53	16	44	41	12	50	26	23	36	11	29	7	49	23	30	26	20	43
Smap1	735	435	909	1119	518	587	732	838	713	730	606	900	572	940	697	904	671	1021	930	978	972
Sdhaf4	180	235	154	147	287	102	84	190	181	196	126	187	186	259	185	158	153	261	185	241	227
Gm26524	0	0	0	0	3	4	1	1	1	0	0	4	0	1	0	0	1	0	1	3	1
Fam135a	3300	777	1961	2317	1112	2537	2228	1665	2534	1883	1229	2130	1126	1816	1056	1673	892	1853	866	1779	2552
Gm37580	0	0	0	1	0	0	1	0	4	1	0	2	0	0	0	0	0	2	0	0	0
Gm26607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col9a1	5	9	3	1	17	10	15	9	13	3	0	2	0	0	0	0	0	10	0	0	0
Col19a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tubb4b-ps2	17	22	10	6	14	9	4	19	13	10	15	17	14	15	14	20	10	25	18	16	18
Gm28439	182	328	158	224	83	194	216	68	133	154	125	156	88	138	163	179	126	143	96	174	165
Gm10222	134	111	147	148	12	182	127	15	141	159	140	167	83	166	116	178	136	187	138	209	173
Gm28438	1128	136	1153	1043	24	1404	855	26	1062	662	645	775	448	957	596	949	573	744	624	1009	792
Gm28437	759	1548	742	718	296	770	540	237	615	755	761	874	489	981	637	853	565	842	667	999	923
Gm10925	554	1418	640	666	234	521	454	242	427	459	450	496	331	436	376	431	421	426	353	593	480
Gm28661	876	1839	700	694	312	715	668	375	647	562	568	651	321	510	532	437	500	530	422	637	498
Gm29216	516	963	368	379	161	337	366	165	354	383	349	439	296	358	395	334	290	336	207	420	405
Lmbrd1	2175	1448	3229	3551	1937	2060	1635	1522	1916	1646	1229	1844	1152	2131	1577	1790	1856	1660	1705	1885	1921
Gm28594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrb3	35	11	11	23	0	1	8	0	7	3	3	10	2	15	3	4	2	7	10	6	6
Gm15702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm37880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Gm25294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm38260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37628	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
8030445P17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38198	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
Gm37077	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Gm36952	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	3
Gm37602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2900022M07Rik	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900002M20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9884	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm18443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931408C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5524	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19028	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Gm38089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7846	11	46	17	8	46	16	12	28	7	9	7	15	6	24	18	22	11	36	24	22	13
Gm597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5525	14	31	18	14	35	9	21	31	16	22	16	17	5	16	20	23	15	24	13	21	25
Gm7858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6473	1	5	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phf3	2086	810	1694	1936	924	1769	1770	1798	2157	1508	1082	1638	1226	1860	1229	1512	941	1568	757	2088	1967
Gm37522	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	1	1	0	5
Gm37906	3	0	3	0	0	2	1	0	5	1	5	0	0	6	2	17	0	1	1	5	4
Ptp4a1	3244	1806	2821	2847	1905	1249	1358	2885	3306	2718	2516	2667	1954	3251	2274	2313	1529	2340	2127	3006	3464
AC153137.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm9458	4	12	9	7	0	0	0	1	6	2	8	6	1	3	6	11	7	10	12	0	6
4931428L18Rik	2	169	142	171	0	0	0	0	3	0	2	3	1	78	74	192	126	168	195	2	0
Gm28644	14	0	2	0	1	0	7	1	9	3	0	3	1	2	2	4	1	4	0	2	7
Gm27362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29128	3	0	0	1	0	0	0	0	0	0	0	1	1	0	0	3	0	0	1	0	0
Gm7893	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0
Lgsn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pih1d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4850	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19680	10	37	36	20	0	0	12	3	9	0	1	1	2	6	17	18	3	2	0	22	2
Gm23032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Khdrbs2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	1	0	0	0
Gm25814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37110	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7114	0	0	0	0	1	0	0	0	0	1	3	2	2	1	1	0	0	3	1	4	1
Gm4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7933	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
Gm23453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prim2	240	187	155	217	293	171	186	344	227	158	91	204	117	291	141	298	160	415	237	216	301
Gm29228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0
Gm37618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	2
Gm17813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1700001G17Rik	5	25	3	1	7	2	1	5	2	3	3	6	3	7	1	3	6	0	2	10	6
Gm38173	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Rab23	222	62	161	166	145	169	104	215	179	171	149	223	138	223	116	195	90	181	152	239	254
Bag2	39	108	72	40	90	50	33	112	43	29	40	47	79	132	60	122	75	136	97	52	114
Gm37905	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	3	0	2	0	0	1
Zfp451	623	234	434	415	252	626	407	519	469	466	259	492	348	620	310	477	224	437	339	499	567
Gm15455	0	3	2	0	6	3	1	3	1	3	5	4	1	0	9	10	0	7	5	6	1
Bend6	3	0	1	2	0	2	0	3	4	7	0	2	2	3	6	3	3	0	5	0	0
Gm37067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dst	9871	899	2469	3516	804	2326	1795	3780	7028	7686	5075	6346	4261	6068	3812	3986	2273	3384	1775	7583	7603
Gm37354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38157	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Mir6896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26788	4	0	3	2	1	4	0	3	0	4	9	10	0	3	5	5	2	4	2	0	12
A930005N03Rik	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0	0	2	0	0	0
Gm37958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37385	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm5266	2	0	1	0	0	0	0	1	7	5	1	0	0	3	3	0	3	1	0	3	0
Gm3052	30	20	2	8	6	31	12	31	43	21	33	29	23	20	22	30	13	6	19	27	41
Gm37233	306	24	24	42	13	86	57	86	171	92	64	96	85	144	64	113	46	63	60	99	193
Mir5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc115	281	467	412	328	559	336	235	590	306	388	310	363	391	463	343	454	263	541	524	525	531
Gm28306	2	16	0	0	1	1	0	2	5	2	0	1	1	1	4	1	1	0	2	5	5
Imp4	861	772	943	837	1245	778	677	1265	893	842	610	883	910	1244	778	1023	772	1380	1069	1264	1400
Ptpn18	1346	951	816	869	385	746	398	720	1076	765	595	924	663	1115	550	795	450	736	694	921	1079
Gm28417	286	69	147	145	24	168	59	47	221	73	82	91	34	135	28	87	60	45	86	60	123
4930568A12Rik	5	7	0	2	0	1	1	1	1	2	2	0	0	0	0	1	0	0	0	0	4
Prss39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cfc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prss40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700101I19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amer3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0
Gm28418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AA619741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgef4	16	0	7	4	3	21	20	21	32	15	16	15	9	27	8	19	17	12	9	11	37
Gm37224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38336	16	0	9	13	1	9	18	0	12	12	10	11	4	8	4	6	12	9	14	11	12
Fam168b	3221	1531	3369	3478	2124	3225	2661	4048	3297	3186	2328	3563	2679	4341	2757	3194	2543	3664	3189	4365	4468
Gm37127	18	0	17	10	0	32	3	15	8	27	18	13	3	19	12	21	12	11	19	17	24
Plekhb2	10870	5680	13224	13598	6622	7231	6872	10400	10756	10455	8291	11991	9147	13252	9110	9724	7263	9783	9990	12358	13151
Gm19430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37670	0	3	1	4	10	2	4	4	2	8	4	9	1	4	6	4	2	2	3	9	5
Gm8009	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm38027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37068	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Gm25634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm28415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1110002O04Rik	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37146	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Gm33222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930535G08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm38049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Hs6st1	2723	1279	2713	2127	947	1695	1527	2503	2433	3944	2928	3829	2794	3876	2975	3574	2420	3174	3096	3867	4352
Gm37335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33280	38	3	15	14	10	29	18	31	35	13	12	18	31	43	17	19	12	33	12	35	40
Uggt1	5022	2488	5349	4655	2425	4824	2947	5727	4839	3244	2563	4241	4157	5114	4109	5317	2742	5070	3616	4632	5545
Mir6897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Neurl3	4789	4003	7272	5827	5770	4788	3245	4075	3673	5093	3976	6253	3678	7289	5259	7090	6930	7182	9088	5358	5852
Arid5a	175	49	132	92	117	194	97	244	168	235	179	210	251	204	192	187	180	195	166	199	327
4930403P22Rik	2	5	0	1	0	1	3	0	1	1	0	1	0	4	0	1	1	2	1	1	10
Kansl3	2680	1008	2575	3061	1255	2486	2073	2119	2293	2035	1288	2366	1445	2698	1413	1752	1661	1991	1724	2293	2485
Mir6898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fer1l5	105	58	137	95	27	163	73	85	164	95	98	116	125	150	95	119	79	116	88	101	141
Lman2l	594	370	609	505	263	700	334	512	678	449	484	552	655	882	588	637	419	588	467	551	725
Cnnm4	9752	4260	9146	9282	4159	6426	5831	9368	9115	11317	8783	11212	6251	10760	7537	9001	7934	8369	8681	12233	11897
Gm37909	29	3	49	29	24	32	16	30	35	49	44	44	40	54	19	74	30	39	60	26	71
Gm47280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnnm3	586	358	403	500	226	443	436	495	482	530	372	641	393	743	446	596	466	504	479	691	671
Gm38033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd23	17	6	21	11	14	16	15	5	22	11	10	17	12	16	8	20	5	10	13	10	24
Gm42417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd39	137	82	92	73	85	94	49	100	79	85	57	114	82	129	74	112	55	91	103	85	149
Sema4c	142	53	93	126	21	86	59	183	141	73	73	120	103	132	43	103	69	93	75	113	128
D430040D24Rik	11	1	0	6	9	3	1	7	6	10	1	4	3	6	7	1	3	2	4	2	5
Fam178b	0	0	4	2	11	0	0	1	0	2	0	1	0	1	0	2	2	1	0	0	0
Gm6428	0	0	4	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0
Gm24133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox5b	6859	7456	5714	6059	7201	3497	2784	8437	5549	6450	4963	7592	5101	6543	5753	6449	4629	7127	6089	7740	7390
Actr1b	4610	2924	3870	3771	2105	2728	2382	4819	4563	4056	3068	4467	3767	4635	3082	3550	2785	4141	3504	4967	5261
4933424G06Rik	0	0	0	0	0	1	1	1	3	0	0	1	2	0	1	0	0	0	0	0	3
Gm33533	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zap70	54	3	20	13	208	127	12	93	22	31	32	132	95	124	61	48	56	26	22	79	99
Gm18828	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
Tmem131	4400	1875	5578	6149	1831	5262	3789	3931	4244	2971	2850	3846	2906	4671	3186	4699	3766	4842	4816	5013	4594
Gm37506	1	0	2	0	0	0	0	0	0	3	1	1	1	3	0	6	2	0	0	0	5
Gm38115	0	0	0	3	0	0	0	0	0	1	2	0	1	3	0	2	2	3	5	0	1
F830112A20Rik	3	0	1	0	0	11	0	0	2	6	3	5	0	7	2	18	6	6	7	1	9
Rpl12-ps1	1	9	1	4	15	0	0	3	4	4	5	7	8	1	2	2	3	5	4	6	1
n-R5s210	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vwa3b	23	10	31	23	12	12	22	21	38	26	9	35	19	27	17	14	11	18	20	42	21
Gm37020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnga3	2	0	11	6	13	2	3	1	1	0	5	2	4	4	4	14	8	8	8	13	5
1700074A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Inpp4a	513	340	1082	1306	297	1237	933	261	484	392	259	451	341	647	275	647	667	653	589	326	473
4930439A04Rik	1	0	1	0	0	2	2	0	0	0	0	0	0	2	0	0	0	4	0	1	1
Gm37135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
Coa5	2763	1733	3192	2951	1685	1958	1883	4197	2822	3113	2007	3268	2455	3572	2689	3083	1963	3771	2887	3983	4198
Unc50	1234	625	948	1007	1039	841	638	1231	1040	964	656	1101	770	1185	810	853	732	850	887	1195	1234
Mgat4a	6256	6613	13860	14115	6947	11213	11519	4498	6879	4687	3928	6004	4306	10983	5925	10380	8362	10115	10032	5709	5232
4930594C11Rik	0	0	4	8	4	9	0	0	2	2	0	2	5	4	2	17	9	7	18	1	8
Gm43213	0	0	0	0	1	3	0	1	0	0	3	5	0	0	0	8	3	2	8	0	7
2010300C02Rik	1328	1291	2321	2370	1014	1676	1571	1432	1211	1204	870	1848	1119	1948	1286	1702	1254	1681	1472	1550	1762
4930556I23Rik	13	6	21	17	2	23	16	2	14	14	13	12	1	22	13	20	6	10	10	7	19
4930470B04Rik	5	0	1	1	0	2	0	0	1	5	0	4	1	3	0	13	3	1	2	0	3
Gm19863	0	7	0	0	2	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	1
Tsga10	79	51	113	74	36	107	76	64	122	48	41	64	47	78	43	58	26	79	27	88	58
Gm26805	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
Lipt1	60	11	68	64	51	75	40	76	79	49	47	66	72	65	46	56	52	66	52	88	90
Mitd1	538	222	444	405	296	366	271	317	441	291	185	432	238	508	423	293	324	363	286	353	364
Mrpl30	760	1320	718	756	1194	599	584	1203	656	1030	690	1174	954	1357	1083	1143	922	1520	1048	1353	1304
Lyg2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Txndc9	1541	1252	1583	1483	1796	1177	971	1691	1178	1241	982	1448	962	1536	1068	1362	902	1485	1130	1642	1785
